word	Tag	D
Rust	n	-7.152564194263644e-05
zeitgleich	r	-7.152564194263644e-05
Pendant	n	-7.152564194263644e-05
Wohnsituation	n	-7.152564194263644e-05
einzig	n	-7.152564194263644e-05
böse	r	-7.152564194263644e-05
Spion	n	-7.152564194263644e-05
Schock	n	-7.152564194263644e-05
einholen	v	-7.152564194263644e-05
speziell	a	-7.152564194263644e-05
Koch	n	-7.152564194263644e-05
erteilen	n	-7.152564194263644e-05
Schneider	n	-7.152564194263644e-05
Branche	n	-7.152564194263644e-05
Schreuder	n	-7.152564194263644e-05
Braune	v	-7.152564194263644e-05
desavouieren	v	-7.152564194263644e-05
vielmehr	r	-7.152564194263644e-05
Bundespolitik	n	-7.152564194263644e-05
Bia	n	-7.152564194263644e-05
Spekulant	n	-7.152564194263644e-05
brauchen|gebrauchen	v	-7.152564194263644e-05
unternehmen	v	-7.152564194263644e-05
vorgelegt	a	-7.152564194263644e-05
Innsbruck	n	-7.152564194263644e-05
beide	r	-7.152564194263644e-05
Rednerpult	n	-7.152564194263644e-05
Personalentscheidung	n	-7.152564194263644e-05
Abschneiden	n	-7.152564194263644e-05
enttäuschend	r	-7.152564194263644e-05
Stadtschulrat	n	-7.152564194263644e-05
nun	a	-7.152564194263644e-05
Staatsanwalt	n	-7.152564194263644e-05
Betriebsrat	n	-7.152564194263644e-05
Alexander	r	-7.152564194263644e-05
Sack	n	-7.152564194263644e-05
Bedeutung	n	-7.152564194263644e-05
ansprechen	r	-7.152564194263644e-05
Schwierigkeit	n	-7.152564194263644e-05
Autoverkehr	n	-7.152564194263644e-05
allgemein	a	-7.152564194263644e-05
Moment	n	-7.152564194263644e-05
Hitler	n	-7.152564194263644e-05
Schlafmütze	n	-7.152564194263644e-05
Eindämmung	n	-7.152564194263644e-05
zuweisen	v	-7.152564194263644e-05
Sondersitzung	n	-7.152564194263644e-05
Verfassungsschutz	n	-7.152564194263644e-05
Herrengasse	n	-7.152564194263644e-05
doch	a	-7.152564194263644e-05
interimistisch	a	-7.152564194263644e-05
TU	n	-7.152564194263644e-05
unter	v	-7.152564194263644e-05
Vizepräsident	n	-7.152564194263644e-05
jedoch	n	-7.152564194263644e-05
Wohnbausprecher	n	-7.152564194263644e-05
vereinbart	a	-7.152564194263644e-05
dermaßen	r	-7.152564194263644e-05
gestehen|stehen	v	-7.152564194263644e-05
on	n	-7.152564194263644e-05
skeptisch	a	-7.152564194263644e-05
Christian	a	-7.152564194263644e-05
Gefolgschaft	n	-7.152564194263644e-05
Problem	a	-7.152564194263644e-05
Korrektur	n	-7.152564194263644e-05
dabei	v	-7.152564194263644e-05
Woche	r	-7.152564194263644e-05
doch	v	-7.152564194263644e-05
Studierende	n	-7.152564194263644e-05
Campaigning	n	-7.152564194263644e-05
damit	a	-7.152564194263644e-05
Markt	n	-7.152564194263644e-05
hören	r	-7.152564194263644e-05
zurückziehen	n	-7.152564194263644e-05
Helmut	a	-7.152564194263644e-05
Laura	a	-7.152564194263644e-05
nämlich	n	-7.152564194263644e-05
fehlen	r	-7.152564194263644e-05
SP-Chef	v	-7.152564194263644e-05
Grüne	r	-7.152564194263644e-05
Migrationspakt	n	-7.152564194263644e-05
Kündigung	n	-7.152564194263644e-05
Versagen	n	-7.152564194263644e-05
daran	n	-7.152564194263644e-05
titeln	v	-7.152564194263644e-05
Steyrer	n	-7.152564194263644e-05
Front	n	-7.152564194263644e-05
Aspekt	n	-7.152564194263644e-05
beschränken	n	-7.152564194263644e-05
nennen	n	-7.152564194263644e-05
Handtuch	r	-7.152564194263644e-05
HC	n	-7.152564194263644e-05
Unmut	n	-7.152564194263644e-05
Bilanz	n	-7.152564194263644e-05
vergessen	n	-7.152564194263644e-05
Wilfried	n	-7.152564194263644e-05
Innenpolitik	n	-7.152564194263644e-05
Pressesprecher	n	-7.152564194263644e-05
FP-Landesparteisekretär	n	-7.152564194263644e-05
Ausdruck	n	-7.152564194263644e-05
Computer	n	-7.152564194263644e-05
Wels	n	-7.152564194263644e-05
Margulies	n	-7.152564194263644e-05
anbieten	v	-7.152564194263644e-05
insbesondere	r	-7.152564194263644e-05
Lobau-Tunnel	n	-7.152564194263644e-05
nachvollziehen	v	-7.152564194263644e-05
Co-Klubchef	n	-7.152564194263644e-05
Blick	n	-7.152564194263644e-05
schwer	n	-7.152564194263644e-05
unhaltbar	a	-7.152564194263644e-05
niederösterreichisch	a	-7.152564194263644e-05
wirklich	n	-7.152564194263644e-05
Siegfried	n	-7.152564194263644e-05
lehnen	n	-7.152564194263644e-05
undurchsichtig	a	-7.152564194263644e-05
Demokratie	n	-7.152564194263644e-05
Lasar	n	-7.152564194263644e-05
Flüchtlingsfrage	n	-7.152564194263644e-05
Kopf	n	-7.152564194263644e-05
Hirschmann	n	-7.152564194263644e-05
Berg	n	-7.152564194263644e-05
Koalition	v	-7.152564194263644e-05
Schäuble	n	-7.152564194263644e-05
profitieren	v	-7.152564194263644e-05
elitär	a	-7.152564194263644e-05
involvieren	v	-7.152564194263644e-05
moderieren	v	-7.152564194263644e-05
Haft	n	-7.152564194263644e-05
ohne	a	-7.152564194263644e-05
Gastkommentar	n	-7.152564194263644e-05
auffordern	v	-7.152564194263644e-05
radikal	a	-7.152564194263644e-05
Geschütz	n	-7.152564194263644e-05
Verteidigungsministerium	n	-7.152564194263644e-05
teuer	a	-7.152564194263644e-05
kündigen	n	-7.152564194263644e-05
verlieren	a	-7.152564194263644e-05
Parlamentsklub	n	-7.152564194263644e-05
Geringe	n	-7.152564194263644e-05
Bewältigung	n	-7.152564194263644e-05
Hauptgrund	n	-7.152564194263644e-05
diese	n	-7.152564194263644e-05
Schuster	n	-7.152564194263644e-05
Kurt	a	-7.152564194263644e-05
unter	r	-7.152564194263644e-05
beenden	v	-7.152564194263644e-05
weiblich	a	-7.152564194263644e-05
recherchieren	n	-7.152564194263644e-05
Juli	r	-7.152564194263644e-05
Angriff	v	-7.152564194263644e-05
Haut	n	-7.152564194263644e-05
statt	v	-7.152564194263644e-05
Reichl	n	-7.152564194263644e-05
Grünen-Bundessprecher	n	-7.152564194263644e-05
kommentieren	n	-7.152564194263644e-05
Kenntnis	n	-7.152564194263644e-05
vorbereitet	a	-7.152564194263644e-05
Protagonist	n	-7.152564194263644e-05
rasch	n	-7.152564194263644e-05
Giftmüll	n	-7.152564194263644e-05
Brünn	n	-7.152564194263644e-05
Venezuela	n	-7.152564194263644e-05
Partner	n	-7.152564194263644e-05
schnell	n	-7.152564194263644e-05
Video	n	-7.152564194263644e-05
Kontroverse	n	-7.152564194263644e-05
ausgehen	n	-7.152564194263644e-05
kürzen	v	-7.152564194263644e-05
Wehr	n	-7.152564194263644e-05
personell	a	-7.152564194263644e-05
Kaltenegger	n	-7.152564194263644e-05
diskreditieren	v	-7.152564194263644e-05
Evaluierung	n	-7.152564194263644e-05
Spottobjekt	n	-7.152564194263644e-05
Rochade	n	-7.152564194263644e-05
bislang	n	-7.152564194263644e-05
denken	r	-7.152564194263644e-05
drastisch	r	-7.152564194263644e-05
massiv	a	-7.152564194263644e-05
intern	n	-7.152564194263644e-05
versuchen	n	-7.152564194263644e-05
außerordentlich	a	-7.152564194263644e-05
zurückhaltend	r	-7.152564194263644e-05
Leitung	n	-7.152564194263644e-05
verstehen	n	-7.152564194263644e-05
springen	v	-7.152564194263644e-05
Strafe	n	-7.152564194263644e-05
Inflationsrate	n	-7.152564194263644e-05
Kopfschmerz	n	-7.152564194263644e-05
Samstag	v	-7.152564194263644e-05
erneut	n	-7.152564194263644e-05
bisschen	n	-7.152564194263644e-05
Warteliste	n	-7.152564194263644e-05
wörtlich	r	-7.152564194263644e-05
Talfahrt	n	-7.152564194263644e-05
Angela	n	-7.152564194263644e-05
wonach	n	-7.152564194263644e-05
Vormittag	n	-7.152564194263644e-05
Enttäuschung	n	-7.152564194263644e-05
Krieg	n	-7.152564194263644e-05
zustimmen	n	-7.152564194263644e-05
hart	r	-7.152564194263644e-05
Umstand	n	-7.152564194263644e-05
unterdessen	r	-7.152564194263644e-05
gegenseitig	r	-7.152564194263644e-05
Straßenverkehr	n	-7.152564194263644e-05
Wind	n	-7.152564194263644e-05
aktiv	n	-7.152564194263644e-05
wenig	n	-7.152564194263644e-05
Klimaschutz	n	-7.152564194263644e-05
Kuntzl	n	-7.152564194263644e-05
verbringen	v	-7.152564194263644e-05
Zeit	v	-7.152564194263644e-05
beschlagnahmen	v	-7.152564194263644e-05
Figl	n	-7.152564194263644e-05
mahnen	v	-7.152564194263644e-05
zurücklegen	v	-7.152564194263644e-05
jeweilig	a	-7.152564194263644e-05
FP-Obmann	n	-7.152564194263644e-05
christlich	a	-7.152564194263644e-05
Nowotny	n	-7.152564194263644e-05
SP-Stadtrat	v	-7.152564194263644e-05
Faktum	n	-7.152564194263644e-05
vorhanden	a	-7.152564194263644e-05
Verkauf	n	-7.152564194263644e-05
Radverkehr	n	-7.152564194263644e-05
Bundesland	a	-7.152564194263644e-05
Nikolaus	n	-7.152564194263644e-05
tagelang	a	-7.152564194263644e-05
zunehmend	r	-7.152564194263644e-05
anrichten	v	-7.152564194263644e-05
hören	n	-7.152564194263644e-05
illegal	r	-7.152564194263644e-05
KURIER-Gespräch	n	-7.152564194263644e-05
FP-LAbg.	n	-7.152564194263644e-05
Sparmaßnahme	n	-7.152564194263644e-05
Absetzung	n	-7.152564194263644e-05
Rolle	v	-7.152564194263644e-05
Kommunikation	r	-7.152564194263644e-05
Testosteron	n	-7.152564194263644e-05
ziemlich	n	-7.152564194263644e-05
Grün-Stadtrat	v	-7.152564194263644e-05
konfrontieren	n	-7.152564194263644e-05
Strolz	n	-7.152564194263644e-05
ausständig	r	-7.152564194263644e-05
er	a	-7.152564194263644e-05
morgen	r	-7.152564194263644e-05
abstimmen	a	-7.152564194263644e-05
Fuhrmann	n	-7.152564194263644e-05
Lainzer	a	-7.152564194263644e-05
quer	r	-7.152564194263644e-05
Festlegung	n	-7.152564194263644e-05
streng	r	-7.152564194263644e-05
führend	a	-7.152564194263644e-05
anprangern	n	-7.152564194263644e-05
Bankrotterklärung	n	-7.152564194263644e-05
Auslöser	n	-7.152564194263644e-05
befindlich	a	-7.152564194263644e-05
beunruhigen	r	-7.152564194263644e-05
USA	n	-7.152564194263644e-05
Anschuldigung	n	-7.152564194263644e-05
seltsam	a	-7.152564194263644e-05
denkbar	n	-7.152564194263644e-05
stützen	v	-7.152564194263644e-05
Prinz	n	-7.152564194263644e-05
Großteil	r	-7.152564194263644e-05
Geist	n	-7.152564194263644e-05
Oberösterreich	a	-7.152564194263644e-05
Ausländerquote	n	-7.152564194263644e-05
Graf	n	-7.152564194263644e-05
Frist	n	-7.152564194263644e-05
Lacina	n	-7.152564194263644e-05
Knaller	n	-7.152564194263644e-05
Slowakei	n	-7.152564194263644e-05
Kollegin	n	-7.152564194263644e-05
Waldheim	n	-7.152564194263644e-05
Glücksspielkonzern	n	-7.152564194263644e-05
Driemer	n	-7.152564194263644e-05
Troch	n	-7.152564194263644e-05
Abteilung	n	-7.152564194263644e-05
Kovarnik	n	-7.152564194263644e-05
distanzieren	n	-7.152564194263644e-05
Affäre	n	-7.152564194263644e-05
Geheimniskrämerei	n	-7.152564194263644e-05
ermitteln	v	-7.152564194263644e-05
Kontrollamtsbericht	n	-7.152564194263644e-05
Medienbericht	n	-7.152564194263644e-05
Föderalismus	n	-7.152564194263644e-05
halt	r	-7.152564194263644e-05
Zanger	n	-7.152564194263644e-05
Niko	n	-7.152564194263644e-05
Sonja	a	-7.152564194263644e-05
Eigentümer	n	-7.152564194263644e-05
lächerlich	r	-7.152564194263644e-05
Bremse	n	-7.152564194263644e-05
draußen	r	-7.152564194263644e-05
Mailath-Pokorny	a	-7.152564194263644e-05
Marik	n	-7.152564194263644e-05
verurteilen	a	-7.152564194263644e-05
Standard-Gespräch	n	-7.152564194263644e-05
beeinflussen	v	-7.152564194263644e-05
verbal	a	-7.152564194263644e-05
übernehmen	n	-7.152564194263644e-05
Paris	n	-7.152564194263644e-05
ätzen	v	-7.152564194263644e-05
Spende|Spenden	n	-7.152564194263644e-05
Disziplinarverfahren	n	-7.152564194263644e-05
plötzlich	r	-7.152564194263644e-05
SPÖ-Bundesgeschäftsführerin	a	-7.152564194263644e-05
österreichisch	r	-7.152564194263644e-05
Karte	n	-7.152564194263644e-05
weigern	v	-7.152564194263644e-05
schwarz-blau	r	-7.152564194263644e-05
profitieren	n	-7.152564194263644e-05
wahrscheinlich	r	-7.152564194263644e-05
Beschwerde	r	-7.152564194263644e-05
Manfred	v	-7.152564194263644e-05
plötzlich	n	-7.152564194263644e-05
ausreichend	r	-7.152564194263644e-05
König	n	-7.152564194263644e-05
Provision	n	-7.152564194263644e-05
Wahlkampfauftakt	n	-7.152564194263644e-05
Beschuß	n	-7.152564194263644e-05
Mospointner	n	-7.152564194263644e-05
Personalvertretung	n	-7.152564194263644e-05
unterzeichnen	n	-7.152564194263644e-05
Vergangenheit	n	-7.152564194263644e-05
vollkommen	n	-7.152564194263644e-05
Leder	n	-7.152564194263644e-05
versterben	v	-7.152564194263644e-05
kochen	v	-7.152564194263644e-05
Bombe|Bomben	n	-7.152564194263644e-05
Misstrauensantrag	n	-7.152564194263644e-05
AUF	n	-7.152564194263644e-05
la	n	-7.152564194263644e-05
SP-Planungsstadtrat	n	-7.152564194263644e-05
gründen	v	-7.152564194263644e-05
klagen	n	-7.152564194263644e-05
Kammer	n	-7.152564194263644e-05
Migrant	n	-7.152564194263644e-05
jetzig	n	-7.152564194263644e-05
aufheben	n	-7.152564194263644e-05
beantragen	a	-7.152564194263644e-05
regen	v	-7.152564194263644e-05
2000	v	-7.152564194263644e-05
Aufstand	n	-7.152564194263644e-05
täglich	a	-7.152564194263644e-05
SPÖ-Stadträtin	n	-7.152564194263644e-05
Motorola	n	-7.152564194263644e-05
dienen	v	-7.152564194263644e-05
Verpflichtung	n	-7.152564194263644e-05
vorsehen	v	-7.152564194263644e-05
nötig	r	-7.152564194263644e-05
Profil	n	-7.152564194263644e-05
Serie	n	-7.152564194263644e-05
Kindergarten	a	-7.152564194263644e-05
ÖVP-	n	-7.152564194263644e-05
Beleidigung	n	-7.152564194263644e-05
Bad	n	-7.152564194263644e-05
Proponent	n	-7.152564194263644e-05
Bildungsstadträtin	n	-7.152564194263644e-05
Verbindung	n	-7.152564194263644e-05
Gegenkandidat	n	-7.152564194263644e-05
Wahlhelfer	n	-7.152564194263644e-05
satt	r	-7.152564194263644e-05
Stoisits	n	-7.152564194263644e-05
Verfassung	n	-7.152564194263644e-05
Angelegenheit	n	-7.152564194263644e-05
Donauinselfest	n	-7.152564194263644e-05
Code	n	-7.152564194263644e-05
Stoff	n	-7.152564194263644e-05
Bundespräsidentenwahl	n	-7.152564194263644e-05
aufgeben	n	-7.152564194263644e-05
umsehen	v	-7.152564194263644e-05
schlicht	a	-7.152564194263644e-05
nachdenken	v	-7.152564194263644e-05
SPÖ-Verkehrssprecher	n	-7.152564194263644e-05
Rabatt	n	-7.152564194263644e-05
Fred	n	-7.152564194263644e-05
Angabe	n	-7.152564194263644e-05
abtreten	v	-7.152564194263644e-05
Neue	a	-7.152564194263644e-05
schlichtweg	r	-7.152564194263644e-05
Duo	n	-7.152564194263644e-05
FP-Gemeinderätin	n	-7.152564194263644e-05
Prinzip	n	-7.152564194263644e-05
verschieben	v	-7.152564194263644e-05
kontern	v	-7.152564194263644e-05
erklären	a	-7.152564194263644e-05
buchen	v	-7.152564194263644e-05
Gelassenheit	n	-7.152564194263644e-05
Donnerstagabend	n	-7.152564194263644e-05
Rechnungshof	n	-7.152564194263644e-05
leid	r	-7.152564194263644e-05
vorkommen	v	-7.152564194263644e-05
Gipfelkreuz	n	-7.152564194263644e-05
Aslan	n	-7.152564194263644e-05
Verfügung	r	-7.152564194263644e-05
Erdoğan	n	-7.152564194263644e-05
Stichwort	n	-7.152564194263644e-05
Hermine	a	-7.152564194263644e-05
zurückfallen	v	-7.152564194263644e-05
Pensionsversicherungsanstalt	n	-7.152564194263644e-05
stoßen	n	-7.152564194263644e-05
Freitag	v	-7.152564194263644e-05
meilenweit	r	-7.152564194263644e-05
kräftig	a	-7.152564194263644e-05
gefährlich	a	-7.152564194263644e-05
empören	n	-7.152564194263644e-05
Lama	n	-7.152564194263644e-05
rechtskräftig	r	-7.152564194263644e-05
verantworten	v	-7.152564194263644e-05
schenken	v	-7.152564194263644e-05
Gewaltanwendung	n	-7.152564194263644e-05
formieren	v	-7.152564194263644e-05
Herren-	n	-7.152564194263644e-05
TV-Konfrontation	n	-7.152564194263644e-05
gestrig	a	-7.152564194263644e-05
mio.	n	-7.152564194263644e-05
typisch	r	-7.152564194263644e-05
schlicht	n	-7.152564194263644e-05
Argumentation	n	-7.152564194263644e-05
ob	v	-7.152564194263644e-05
Gewerkschaftsboss	n	-7.152564194263644e-05
mittler	a	-7.152564194263644e-05
einstecken	a	-7.152564194263644e-05
Unverständnis	n	-7.152564194263644e-05
Parteistatut	n	-7.152564194263644e-05
Sebastian	a	-7.152564194263644e-05
Parteichefin	n	-7.152564194263644e-05
Zuwanderung	n	-7.152564194263644e-05
Paragraph	n	-7.152564194263644e-05
AMS	n	-7.152564194263644e-05
Million	v	-7.152564194263644e-05
verurteilen	v	-7.152564194263644e-05
Wienerwald	n	-7.152564194263644e-05
nämlich	v	-7.152564194263644e-05
Erwachsene	n	-7.152564194263644e-05
Not	n	-7.152564194263644e-05
bedauern	v	-7.152564194263644e-05
Haider	v	-7.152564194263644e-05
vertagen	v	-7.152564194263644e-05
Gudrun	n	-7.152564194263644e-05
Export	n	-7.152564194263644e-05
Amtssitz	n	-7.152564194263644e-05
CSSR	n	-7.152564194263644e-05
unterscheiden	v	-7.152564194263644e-05
wodurch	r	-7.152564194263644e-05
während	n	-7.152564194263644e-05
gering	n	-7.152564194263644e-05
Untergriff	n	-7.152564194263644e-05
fordern	a	-7.152564194263644e-05
Anklage	n	-7.152564194263644e-05
Mission	n	-7.152564194263644e-05
Dossier	n	-7.152564194263644e-05
Matiasek	n	-7.152564194263644e-05
bekanntlich	r	-7.152564194263644e-05
vergeblich	r	-7.152564194263644e-05
Abbruch	n	-7.152564194263644e-05
1996	a	-7.152564194263644e-05
Budgetsanierung	n	-7.152564194263644e-05
Netz	n	-7.152564194263644e-05
Hebein	n	-7.152564194263644e-05
Atib	n	-7.152564194263644e-05
Dorn	n	-7.152564194263644e-05
liegen	r	-7.152564194263644e-05
dunkel	a	-7.152564194263644e-05
Ausnahme	n	-7.152564194263644e-05
Scholz	n	-7.152564194263644e-05
Auslieferung	n	-7.152564194263644e-05
Handy	n	-7.152564194263644e-05
Transparenz	n	-7.152564194263644e-05
derartig	n	-7.152564194263644e-05
SPÖ-ÖVP-Koalition	n	-7.152564194263644e-05
scheitern	r	-7.152564194263644e-05
verlangen	n	-7.152564194263644e-05
23	n	-7.152564194263644e-05
SPÖ-Finanzstaatssekretär	n	-7.152564194263644e-05
dauernd	n	-7.152564194263644e-05
mehr	a	-7.152564194263644e-05
führen	r	-7.152564194263644e-05
UVS	n	-7.152564194263644e-05
Auftragsvergabe	n	-7.152564194263644e-05
offen	v	-7.152564194263644e-05
Andreas	a	-7.152564194263644e-05
Überschreitung	n	-7.152564194263644e-05
freiwillig	r	-7.152564194263644e-05
speziell	r	-7.152564194263644e-05
Verräter	n	-7.152564194263644e-05
sparen	n	-7.152564194263644e-05
Mietwohnung	n	-7.152564194263644e-05
Wortmeldung	n	-7.152564194263644e-05
Freiheitliche	a	-7.152564194263644e-05
Umweltstadtrat	n	-7.152564194263644e-05
Einspruch	n	-7.152564194263644e-05
rassistisch	a	-7.152564194263644e-05
einige	v	-7.152564194263644e-05
Gewalt	n	-7.152564194263644e-05
IGGiÖ	n	-7.152564194263644e-05
verschwenden	v	-7.152564194263644e-05
FP-Klubobmann	n	-7.152564194263644e-05
mitteilen	v	-7.152564194263644e-05
mutmaßen	n	-7.152564194263644e-05
orten	v	-7.152564194263644e-05
Gegenzug	n	-7.152564194263644e-05
Gewinn	n	-7.152564194263644e-05
Referendum	n	-7.152564194263644e-05
Agenda	n	-7.152564194263644e-05
erleiden	n	-7.152564194263644e-05
wiederholt	r	-7.152564194263644e-05
ärgern	n	-7.152564194263644e-05
ähnlich	v	-7.152564194263644e-05
ausmachen	v	-7.152564194263644e-05
Problem	r	-7.152564194263644e-05
verbal	n	-7.152564194263644e-05
Anstifter	n	-7.152564194263644e-05
Michel	n	-7.152564194263644e-05
ÖVP-Gemeinderätin	n	-7.152564194263644e-05
Wirt	n	-7.152564194263644e-05
London	n	-7.152564194263644e-05
verärgern	v	-7.152564194263644e-05
stehend	a	-7.152564194263644e-05
erwerben	v	-7.152564194263644e-05
Pleite	n	-7.152564194263644e-05
Grund|Gründen	n	-7.152564194263644e-05
gefördert	a	-7.152564194263644e-05
ungenügend	r	-7.152564194263644e-05
Ehefrau	n	-7.152564194263644e-05
Bestellung	n	-7.152564194263644e-05
rhetorisch	a	-7.152564194263644e-05
Pflicht	n	-7.152564194263644e-05
leicht	n	-7.152564194263644e-05
Schreibtisch	n	-7.152564194263644e-05
sympathisch	a	-7.152564194263644e-05
fechten	v	-7.152564194263644e-05
Verhetzung	n	-7.152564194263644e-05
verletzen	v	-7.152564194263644e-05
Barrikade	n	-7.152564194263644e-05
Klubklausur	n	-7.152564194263644e-05
attestieren	n	-7.152564194263644e-05
Begriff	n	-7.152564194263644e-05
Anhebung	n	-7.152564194263644e-05
LiF	n	-7.152564194263644e-05
Bock	n	-7.152564194263644e-05
kritisch	a	-7.152564194263644e-05
Justiz	n	-7.152564194263644e-05
schief	r	-7.152564194263644e-05
Finger	n	-7.152564194263644e-05
Absprache	n	-7.152564194263644e-05
Angestellte	n	-7.152564194263644e-05
bestehend	r	-7.152564194263644e-05
FP-Stadtrat	n	-7.152564194263644e-05
Dalai	n	-7.152564194263644e-05
Gemeinderatsdebatte	n	-7.152564194263644e-05
Innenminister	r	-7.152564194263644e-05
fließen	v	-7.152564194263644e-05
Gewerbe	n	-7.152564194263644e-05
eignen	v	-7.152564194263644e-05
Verzetnitsch	n	-7.152564194263644e-05
vorzeitig	r	-7.152564194263644e-05
mächtig	a	-7.152564194263644e-05
kassieren	v	-7.152564194263644e-05
aufrufen	v	-7.152564194263644e-05
Bauer	n	-7.152564194263644e-05
darunter	n	-7.152564194263644e-05
Senkung	n	-7.152564194263644e-05
Minderheitsregierung	n	-7.152564194263644e-05
überraschend	n	-7.152564194263644e-05
Mobilcom	n	-7.152564194263644e-05
einrichten	n	-7.152564194263644e-05
Geduld	n	-7.152564194263644e-05
wegen	r	-7.152564194263644e-05
Anruf	n	-7.152564194263644e-05
subjektiv	a	-7.152564194263644e-05
spannen	v	-7.152564194263644e-05
Ermittlung	n	-7.152564194263644e-05
Mahdalik	n	-7.152564194263644e-05
Steuerreform	n	-7.152564194263644e-05
Realität	n	-7.152564194263644e-05
entfernen	r	-7.152564194263644e-05
inakzeptabel	r	-7.152564194263644e-05
stv.	n	-7.152564194263644e-05
Subvention	n	-7.152564194263644e-05
ein	a	-7.152564194263644e-05
vergleichen	v	-7.152564194263644e-05
Regierungsarbeit	n	-7.152564194263644e-05
ebenfalls	v	-7.152564194263644e-05
Akteur	a	-7.152564194263644e-05
bedienen	v	-7.152564194263644e-05
Wasser	n	-7.152564194263644e-05
lesen	v	-7.152564194263644e-05
SPÖ-Mann	n	-7.152564194263644e-05
Integrationsbeauftragte	n	-7.152564194263644e-05
Souveränität	n	-7.152564194263644e-05
bloß	r	-7.152564194263644e-05
Verschlechterung	n	-7.152564194263644e-05
Handelskammerpräsident	n	-7.152564194263644e-05
Budgetvoranschlag	n	-7.152564194263644e-05
Hochschule	n	-7.152564194263644e-05
Gesundheitsexpertin	n	-7.152564194263644e-05
1993	n	-7.152564194263644e-05
Hinweis	v	-7.152564194263644e-05
konstruktiv	a	-7.152564194263644e-05
streiken	v	-7.152564194263644e-05
Kulturressort	n	-7.152564194263644e-05
Krankenanstaltenverbund	n	-7.152564194263644e-05
verweigern	v	-7.152564194263644e-05
Nachsatz	n	-7.152564194263644e-05
Godwin	n	-7.152564194263644e-05
ersetzen	n	-7.152564194263644e-05
Blau	n	-7.152564194263644e-05
Skepsis	n	-7.152564194263644e-05
jaulen	v	-7.152564194263644e-05
Mandatarin	n	-7.152564194263644e-05
Mensdorff-Pouilly	v	-7.152564194263644e-05
Fernsehen	n	-7.152564194263644e-05
Staatsanwältin	n	-7.152564194263644e-05
anstehend	r	-7.152564194263644e-05
Überplattung	n	-7.152564194263644e-05
empört	r	-7.152564194263644e-05
Nacht	n	-7.152564194263644e-05
weiter	a	-7.152564194263644e-05
Wahlempfehlung	n	-7.152564194263644e-05
Ausstieg	n	-7.152564194263644e-05
Treffen	n	-7.152564194263644e-05
bevor	n	-7.152564194263644e-05
zäh	a	-7.152564194263644e-05
Bekämpfung	n	-7.152564194263644e-05
Rot-Blau	r	-7.152564194263644e-05
einbringen	n	-7.152564194263644e-05
Kulturstadtrat	a	-7.152564194263644e-05
nahe	r	-7.152564194263644e-05
Kunz	n	-7.152564194263644e-05
Weise	n	-7.152564194263644e-05
Rücktrittsaufforderung	n	-7.152564194263644e-05
sowieso	n	-7.152564194263644e-05
zurück	r	-7.152564194263644e-05
z.	v	-7.152564194263644e-05
vereinbart	n	-7.152564194263644e-05
Heinisch-Hosek	n	-7.152564194263644e-05
christlich-sozial	r	-7.152564194263644e-05
technisch	a	-7.152564194263644e-05
Abspaltung	n	-7.152564194263644e-05
Überleben	v	-7.152564194263644e-05
Sinn	v	-7.152564194263644e-05
Beschimpfung	n	-7.152564194263644e-05
steigen	n	-7.152564194263644e-05
Verstimmung	n	-7.152564194263644e-05
rar	r	-7.152564194263644e-05
Dienstagabend	n	-7.152564194263644e-05
Spitzelaffäre	n	-7.152564194263644e-05
Fundi	n	-7.152564194263644e-05
Konfrontation	n	-7.152564194263644e-05
Eindruck	n	-7.152564194263644e-05
Schwarz-Grün	n	-7.152564194263644e-05
manchmal	r	-7.152564194263644e-05
empört	n	-7.152564194263644e-05
Bewerber	n	-7.152564194263644e-05
Höchtl	n	-7.152564194263644e-05
zutrauen	v	-7.152564194263644e-05
ÖVP-Gesundheitssprecher	n	-7.152564194263644e-05
Sektionschef	n	-7.152564194263644e-05
Maßnahme	r	-7.152564194263644e-05
Nächste	n	-7.152564194263644e-05
bewerten	v	-7.152564194263644e-05
Westbahnhof	n	-7.152564194263644e-05
Deal	n	-7.152564194263644e-05
streitbar	a	-7.152564194263644e-05
Zurückhaltung	n	-7.152564194263644e-05
Bürgerstadtrat	n	-7.152564194263644e-05
Uni	n	-7.152564194263644e-05
Populismus	n	-7.152564194263644e-05
Muna	n	-7.152564194263644e-05
Mund	n	-7.152564194263644e-05
daraus	n	-7.152564194263644e-05
verfassungsrechtlich	n	-7.152564194263644e-05
Anspielung	n	-7.152564194263644e-05
Magistratsbeamte	n	-7.152564194263644e-05
engagieren	n	-7.152564194263644e-05
hinterlassen	v	-7.152564194263644e-05
Rathausklub	n	-7.152564194263644e-05
Fund	n	-7.152564194263644e-05
VP-Vizekanzler	n	-7.152564194263644e-05
Krokodil	n	-7.152564194263644e-05
Erkältung	n	-7.152564194263644e-05
Stadtoberhaupt	n	-7.152564194263644e-05
Anschlag	n	-7.152564194263644e-05
angreifen	v	-7.152564194263644e-05
also	n	-7.152564194263644e-05
mutieren	v	-7.152564194263644e-05
Gemeinderat	a	-7.152564194263644e-05
Herbst	r	-7.152564194263644e-05
mittlerweile	v	-7.152564194263644e-05
gehend	a	-7.152564194263644e-05
Boden	n	-7.152564194263644e-05
Schwarze	a	-7.152564194263644e-05
Reiter	n	-7.152564194263644e-05
Arbeitgeber	n	-7.152564194263644e-05
